AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2040,Credit Analysts,broad,"73,200",1.2,,,,,45.56,"94,750",0.6,24.07,29.62,38.18,52.13,79.21,"50,060","61,600","79,420","108,430","164,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2041,Credit Analysts,detailed,"73,200",1.2,,,,,45.56,"94,750",0.6,24.07,29.62,38.18,52.13,79.21,"50,060","61,600","79,420","108,430","164,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2050,Financial Analysts and Advisors,broad,"753,990",0.8,,,,,59.29,"123,330",0.8,25.74,33.65,46.85,64.38,101.70,"53,540","69,990","97,450","133,910","211,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2051,Financial and Investment Analysts,detailed,"325,220",0.8,,,,,54.30,"112,950",0.6,29.25,36.96,47.60,62.49,84.54,"60,830","76,880","99,010","129,970","175,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2052,Personal Financial Advisors,detailed,"272,190",1.4,,,,,72.44,"150,670",1.7,23.43,31.41,47.88,81.69,#,"48,730","65,320","99,580","169,910",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2053,Insurance Underwriters,detailed,"101,310",3.5,,,,,41.16,"85,610",0.7,23.31,29.50,37.44,49.04,63.47,"48,480","61,370","77,860","102,000","132,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2054,Financial Risk Specialists,detailed,"55,290",1.3,,,,,57.19,"118,950",0.6,29.37,38.05,51.01,67.80,88.62,"61,090","79,140","106,090","141,030","184,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2060,Financial Examiners,broad,"63,440",1.3,,,,,47.18,"98,140",0.4,23.90,30.49,40.53,58.31,79.65,"49,710","63,430","84,300","121,280","165,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2061,Financial Examiners,detailed,"63,440",1.3,,,,,47.18,"98,140",0.4,23.90,30.49,40.53,58.31,79.65,"49,710","63,430","84,300","121,280","165,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2070,Credit Counselors and Loan Officers,broad,"349,040",0.8,,,,,39.43,"82,000",0.5,17.84,23.19,31.39,47.15,65.10,"37,120","48,230","65,280","98,080","135,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,"27,950",2.1,,,,,25.69,"53,440",0.6,18.01,20.18,23.35,28.84,36.07,"37,460","41,980","48,570","59,990","75,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,"321,090",0.8,,,,,40.62,"84,490",0.5,17.80,23.62,33.65,48.09,67.05,"37,020","49,130","69,990","100,020","139,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,"131,910",1.5,,,,,29.28,"60,900",0.7,14.85,18.46,26.00,36.92,48.82,"30,880","38,390","54,080","76,800","101,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,"50,250",0.4,,,,,31.43,"65,370",0.1,18.12,21.81,28.14,37.75,51.76,"37,690","45,360","58,530","78,520","107,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,"81,650",2.4,,,,,27.96,"58,160",1.2,14.02,17.15,23.56,36.55,47.50,"29,170","35,670","49,010","76,020","98,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2090,Miscellaneous Financial Specialists,broad,"122,730",1.2,,,,,43.10,"89,650",0.9,20.92,27.85,37.65,50.51,67.29,"43,510","57,930","78,310","105,060","139,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2099,"Financial Specialists, All Other",detailed,"122,730",1.2,,,,,43.10,"89,650",0.9,20.92,27.85,37.65,50.51,67.29,"43,510","57,930","78,310","105,060","139,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"5,177,400",0.2,,,,,54.39,"113,140",0.4,24.93,35.53,50.10,67.81,84.98,"51,850","73,900","104,200","141,040","176,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1200,Computer Occupations,minor,"4,804,840",0.2,,,,,54.46,"113,270",0.4,24.71,35.46,50.20,68.04,85.09,"51,400","73,750","104,420","141,530","176,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1210,Computer and Information Analysts,broad,"674,170",0.6,,,,,55.01,"114,420",0.4,30.81,39.40,50.88,65.52,81.65,"64,080","81,950","105,830","136,280","169,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"498,810",0.8,,,,,53.27,"110,800",0.5,30.40,38.64,49.90,63.74,79.66,"63,230","80,380","103,800","132,580","165,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"175,350",1.1,,,,,59.97,"124,740",0.5,33.28,43.29,57.87,73.82,87.68,"69,210","90,050","120,360","153,550","182,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1220,Computer and Information Research Scientists,broad,"35,210",3.7,,,,,75.56,"157,160",1.0,39.16,52.88,69.75,89.02,112.07,"81,450","109,990","145,080","185,160","233,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,"35,210",3.7,,,,,75.56,"157,160",1.0,39.16,52.88,69.75,89.02,112.07,"81,450","109,990","145,080","185,160","233,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,"848,420",0.7,,,,,31.95,"66,450",0.4,18.51,22.92,29.24,37.76,48.67,"38,490","47,670","60,810","78,540","101,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"158,720",1.4,,,,,37.81,"78,640",0.7,21.95,26.30,34.39,44.50,58.61,"45,660","54,700","71,530","92,570","121,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"689,700",0.9,,,,,30.60,"63,640",0.4,18.12,22.38,28.48,36.52,46.65,"37,690","46,550","59,240","75,950","97,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1240,Database and Network Administrators and Architects,broad,"633,180",0.7,,,,,54.67,"113,710",0.6,29.70,38.46,50.83,66.23,82.30,"61,770","79,990","105,720","137,760","171,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"174,100",1.3,,,,,64.39,"133,930",0.7,37.48,48.14,62.42,78.88,93.75,"77,960","100,120","129,840","164,080","195,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,"76,140",1.4,,,,,50.39,"104,810",0.8,26.12,34.59,48.80,64.00,75.82,"54,320","71,940","101,510","133,120","157,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,"59,920",3.6,,,,,65.88,"137,030",1.7,36.54,50.16,64.76,80.18,93.73,"76,000","104,330","134,700","166,780","194,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"323,020",0.7,,,,,48.36,"100,580",0.5,28.21,35.77,45.84,58.61,71.49,"58,680","74,400","95,360","121,910","148,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1250,"Software and Web Developers, Programmers, and Testers",broad,"2,176,710",0.5,,,,,62.74,"130,500",0.3,32.18,44.54,61.11,78.66,97.47,"66,930","92,650","127,120","163,610","202,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"120,370",2.4,,,,,51.80,"107,750",1.1,28.34,35.87,47.94,62.33,80.40,"58,950","74,610","99,700","129,650","167,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,"1,656,880",0.7,,,,,66.40,"138,110",0.4,37.03,48.65,63.59,80.55,100.30,"77,020","101,200","132,270","167,540","208,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,"203,040",1.1,,,,,52.15,"108,460",0.6,28.24,37.72,48.94,62.80,79.10,"58,740","78,470","101,800","130,630","164,520",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,"85,350",4.8,,,,,45.95,"95,570",1.9,22.53,29.66,40.84,55.95,75.61,"46,850","61,690","84,960","116,370","157,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,"111,060",3.0,,,,,52.32,"108,820",0.8,23.18,31.74,47.37,67.07,84.85,"48,210","66,020","98,540","139,500","176,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,"437,170",0.8,,,,,54.05,"112,430",0.5,23.89,34.61,50.44,68.18,83.80,"49,690","71,990","104,920","141,820","174,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"437,170",0.8,,,,,54.05,"112,430",0.5,23.89,34.61,50.44,68.18,83.80,"49,690","71,990","104,920","141,820","174,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,"372,550",0.7,,,,,53.53,"111,340",0.4,27.95,36.35,48.78,65.36,83.73,"58,130","75,610","101,460","135,950","174,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,"25,470",2.6,,,,,63.70,"132,500",1.4,36.24,42.51,57.69,79.00,100.63,"75,380","88,420","120,000","164,320","209,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"25,470",2.6,,,,,63.70,"132,500",1.4,36.24,42.51,57.69,79.00,100.63,"75,380","88,420","120,000","164,320","209,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,"2,220",2.5,,,,,57.58,"119,770",0.9,29.93,39.38,55.98,71.27,88.22,"62,260","81,910","116,440","148,240","183,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,"2,220",2.5,,,,,57.58,"119,770",0.9,29.93,39.38,55.98,71.27,88.22,"62,260","81,910","116,440","148,240","183,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,"117,880",1.2,,,,,45.96,"95,600",0.6,25.45,31.85,40.21,55.38,71.60,"52,930","66,250","83,640","115,190","148,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"117,880",1.2,,,,,45.96,"95,600",0.6,25.45,31.85,40.21,55.38,71.60,"52,930","66,250","83,640","115,190","148,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,"29,950",3.2,,,,,52.50,"109,190",0.8,28.22,37.57,50.05,64.88,78.54,"58,690","78,140","104,110","134,950","163,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"29,950",3.2,,,,,52.50,"109,190",0.8,28.22,37.57,50.05,64.88,78.54,"58,690","78,140","104,110","134,950","163,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2050,Data Scientists,broad,"192,710",1.2,,,,,57.23,"119,040",0.4,29.36,38.37,51.93,70.99,88.51,"61,070","79,810","108,020","147,670","184,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,"192,710",1.2,,,,,57.23,"119,040",0.4,29.36,38.37,51.93,70.99,88.51,"61,070","79,810","108,020","147,670","184,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2090,Miscellaneous Mathematical Science Occupations,broad,"4,320",5.3,,,,,40.06,"83,330",4.0,18.46,23.94,33.95,47.95,74.59,"38,400","49,800","70,620","99,730","155,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2099,"Mathematical Science Occupations, All Other",detailed,"4,320",5.3,,,,,40.06,"83,330",4.0,18.46,23.94,33.95,47.95,74.59,"38,400","49,800","70,620","99,730","155,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,"2,539,660",0.5,,,,,47.64,"99,090",0.4,24.58,32.52,43.95,59.68,76.74,"51,130","67,640","91,420","124,130","159,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1000,"Architects, Surveyors, and Cartographers",minor,"194,610",1.2,,,,,43.48,"90,430",0.8,23.43,30.23,38.87,49.57,63.91,"48,740","62,880","80,850","103,100","132,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1010,"Architects, Except Naval",broad,"131,540",1.4,,,,,47.05,"97,860",1.1,27.59,32.90,41.25,52.58,68.23,"57,400","68,420","85,800","109,360","141,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,"111,170",1.3,,,,,48.27,"100,400",1.3,28.31,35.21,44.86,56.14,72.74,"58,870","73,240","93,310","116,780","151,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,"20,370",6.1,,,,,40.38,"83,990",1.1,24.04,29.58,38.13,46.71,60.38,"50,000","61,520","79,320","97,170","125,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,"63,070",3.1,,,,,36.03,"74,940",0.7,20.70,25.60,34.04,44.39,53.25,"43,050","53,260","70,810","92,320","110,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,"12,330",4.0,,,,,37.89,"78,810",0.8,23.39,29.06,36.64,45.97,54.59,"48,660","60,430","76,210","95,610","113,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,"50,740",3.9,,,,,35.58,"74,000",0.8,19.92,24.51,32.95,44.00,52.72,"41,430","50,970","68,540","91,520","109,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,"1,703,700",0.9,,,,,53.79,"111,890",0.4,31.54,38.75,49.36,63.82,80.84,"65,610","80,600","102,660","132,750","168,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,"66,660",1.6,,,,,64.58,"134,330",0.7,39.24,48.91,62.85,80.10,90.82,"81,620","101,730","130,720","166,610","188,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,"66,660",1.6,,,,,64.58,"134,330",0.7,39.24,48.91,62.85,80.10,90.82,"81,620","101,730","130,720","166,610","188,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,"1,860",19.8,,,,,44.95,"93,490",2.1,29.88,38.28,42.67,48.57,61.34,"62,150","79,620","88,750","101,030","127,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,"1,860",19.8,,,,,44.95,"93,490",2.1,29.88,38.28,42.67,48.57,61.34,"62,150","79,620","88,750","101,030","127,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,"19,320",3.5,,,,,51.30,"106,700",0.8,32.74,39.12,48.43,60.47,74.21,"68,100","81,370","100,730","125,780","154,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,"19,320",3.5,,,,,51.30,"106,700",0.8,32.74,39.12,48.43,60.47,74.21,"68,100","81,370","100,730","125,780","154,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,"21,140",3.3,,,,,59.09,"122,910",2.1,36.37,44.05,53.90,68.66,84.82,"75,650","91,630","112,100","142,810","176,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,"21,140",3.3,,,,,59.09,"122,910",2.1,36.37,44.05,53.90,68.66,84.82,"75,650","91,630","112,100","142,810","176,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,"327,950",1.5,,,,,48.64,"101,160",0.5,30.40,36.78,46.10,59.14,72.42,"63,220","76,500","95,890","123,010","150,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,"327,950",1.5,,,,,48.64,"101,160",0.5,30.40,36.78,46.10,59.14,72.42,"63,220","76,500","95,890","123,010","150,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,"82,660",2.3,,,,,71.04,"147,770",1.3,39.25,52.24,66.38,84.33,102.29,"81,630","108,670","138,080","175,400","212,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,"82,660",2.3,,,,,71.04,"147,770",1.3,39.25,52.24,66.38,84.33,102.29,"81,630","108,670","138,080","175,400","212,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,"281,840",1.5,,,,,57.65,"119,910",0.5,35.00,41.02,52.41,67.43,84.15,"72,800","85,330","109,010","140,250","175,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,"185,430",1.8,,,,,56.58,"117,680",0.7,33.33,40.00,51.42,65.93,82.72,"69,320","83,200","106,950","137,140","172,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,"96,410",1.5,,,,,59.71,"124,190",0.6,36.87,44.90,57.31,72.89,86.39,"76,700","93,380","119,200","151,610","179,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,"39,880",2.2,,,,,50.89,"105,840",0.7,30.47,37.81,48.12,60.35,75.26,"63,370","78,640","100,090","125,520","156,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,"39,880",2.2,,,,,50.89,"105,840",0.7,30.47,37.81,48.12,60.35,75.26,"63,370","78,640","100,090","125,520","156,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2110,"Industrial Engineers, Including Health and Safety",broad,"355,380",0.6,,,,,49.76,"103,510",0.5,31.34,38.35,47.84,59.87,70.00,"65,190","79,770","99,500","124,540","145,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"22,510",2.5,,,,,52.28,"108,740",0.8,29.90,39.31,49.85,63.30,77.21,"62,190","81,760","103,690","131,670","160,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,"332,870",0.7,,,,,49.59,"103,150",0.5,31.40,38.33,47.78,59.62,68.38,"65,320","79,730","99,380","124,000","142,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,"9,960",7.4,,,,,51.98,"108,110",1.8,36.95,38.76,48.21,61.00,75.31,"76,860","80,620","100,270","126,870","156,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,"9,960",7.4,,,,,51.98,"108,110",1.8,36.95,38.76,48.21,61.00,75.31,"76,860","80,620","100,270","126,870","156,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,"24,630",1.8,,,,,53.09,"110,430",0.7,30.45,38.84,50.05,63.99,79.60,"63,340","80,790","104,100","133,090","165,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,"24,630",1.8,,,,,53.09,"110,430",0.7,30.45,38.84,50.05,63.99,79.60,"63,340","80,790","104,100","133,090","165,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,"281,290",1.6,,,,,50.59,"105,220",0.5,31.04,38.06,47.84,61.05,75.71,"64,560","79,160","99,510","126,990","157,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,"281,290",1.6,,,,,50.59,"105,220",0.5,31.04,38.06,47.84,61.05,75.71,"64,560","79,160","99,510","126,990","157,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,"7,040",6.0,,,,,50.70,"105,460",2.9,26.51,37.37,48.39,61.98,77.32,"55,150","77,730","100,640","128,920","160,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,"7,040",6.0,,,,,50.70,"105,460",2.9,26.51,37.37,48.39,61.98,77.32,"55,150","77,730","100,640","128,920","160,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,"12,710",7.1,,,,,61.03,"126,950",0.8,39.50,48.32,60.32,68.61,83.66,"82,150","100,500","125,460","142,700","174,020",,
